timestamp,energy_kwh,bandwidth_mbps,footfall,aqi,aqi_category,event_attendance,is_weekend
2026-02-20 08:27:03.135504,75.53,138.7,3097,68,Moderate,0,0
2026-02-20 09:27:03.135504,73.32,708.8,3411,82,Moderate,0,0
2026-02-20 10:27:03.135504,83.69,885.8,3921,67,Moderate,0,0
2026-02-20 11:27:03.135504,88.36,941.2,3689,45,Good,0,0
2026-02-20 12:27:03.135504,88.83,906.9,3880,46,Good,0,0
2026-02-20 13:27:03.135504,98.36,914.5,3804,64,Moderate,0,0
2026-02-20 14:27:03.135504,88.0,882.1,3764,60,Moderate,0,0
2026-02-20 15:27:03.135504,89.5,915.6,3432,69,Moderate,0,0
2026-02-20 16:27:03.135504,85.91,740.6,3697,67,Moderate,201,0
2026-02-20 17:27:03.135504,75.09,757.1,3253,79,Moderate,227,0
2026-02-20 18:27:03.135504,69.98,637.2,3182,69,Moderate,282,0
2026-02-20 19:27:03.135504,30.0,572.5,1417,79,Moderate,226,0
2026-02-20 20:27:03.135504,29.59,605.2,1446,40,Good,0,0
2026-02-20 21:27:03.135504,28.1,631.1,1350,33,Good,0,0
2026-02-20 22:27:03.135504,24.17,562.9,1447,29,Good,0,0
2026-02-20 23:27:03.135504,27.24,587.4,213,37,Good,0,0
2026-02-21 00:27:03.135504,21.66,227.7,103,35,Good,0,1
2026-02-21 01:27:03.135504,17.68,176.8,93,31,Good,0,1
2026-02-21 02:27:03.135504,25.38,220.9,93,31,Good,0,1
2026-02-21 03:27:03.135504,18.66,195.4,89,33,Good,0,1
2026-02-21 04:27:03.135504,24.55,195.4,106,32,Good,0,1
2026-02-21 05:27:03.135504,19.06,177.8,99,34,Good,0,1
2026-02-21 06:27:03.135504,22.23,184.8,93,39,Good,0,1
2026-02-21 07:27:03.135504,29.67,140.9,106,37,Good,0,1
2026-02-21 08:27:03.135504,33.88,147.7,99,72,Moderate,0,1
2026-02-21 09:27:03.135504,36.9,201.3,94,65,Moderate,0,1
2026-02-21 10:27:03.135504,35.83,201.4,497,67,Moderate,0,1
2026-02-21 11:27:03.135504,38.66,150.8,532,61,Moderate,0,1
2026-02-21 12:27:03.135504,41.84,156.4,469,50,Good,0,1
2026-02-21 13:27:03.135504,40.6,170.1,578,69,Moderate,0,1
2026-02-21 14:27:03.135504,38.09,213.8,496,70,Moderate,0,1
2026-02-21 15:27:03.135504,36.25,172.5,527,46,Good,0,1
2026-02-21 16:27:03.135504,36.43,203.7,527,61,Moderate,0,1
2026-02-21 17:27:03.135504,35.76,204.5,99,77,Moderate,0,1
2026-02-21 18:27:03.135504,32.93,233.4,108,87,Moderate,81,1
2026-02-21 19:27:03.135504,17.31,195.8,107,82,Moderate,185,1
2026-02-21 20:27:03.135504,22.42,239.3,105,33,Good,190,1
2026-02-21 21:27:03.135504,21.76,200.3,112,42,Good,152,1
2026-02-21 22:27:03.135504,15.02,200.1,103,50,Good,0,1
2026-02-21 23:27:03.135504,17.93,218.8,105,27,Good,0,1
2026-02-22 00:27:03.135504,18.02,209.4,103,34,Good,0,1
2026-02-22 01:27:03.135504,16.63,184.3,100,29,Good,0,1
2026-02-22 02:27:03.135504,17.08,215.6,112,30,Good,0,1
2026-02-22 03:27:03.135504,15.16,157.6,105,37,Good,0,1
2026-02-22 04:27:03.135504,18.81,211.5,105,33,Good,0,1
2026-02-22 05:27:03.135504,15.71,177.4,113,24,Good,0,1
2026-02-22 06:27:03.135504,32.21,187.5,108,42,Good,0,1
2026-02-22 07:27:03.135504,34.49,173.9,85,32,Good,0,1
2026-02-22 08:27:03.135504,33.65,200.3,102,79,Moderate,0,1
2026-02-22 09:27:03.135504,36.67,188.5,104,74,Moderate,0,1
2026-02-22 10:27:03.135504,37.24,208.9,527,57,Moderate,0,1
2026-02-22 11:27:03.135504,39.32,173.1,501,53,Moderate,0,1
2026-02-22 12:27:03.135504,41.28,179.4,509,71,Moderate,0,1
2026-02-22 13:27:03.135504,39.57,201.4,512,62,Moderate,0,1
2026-02-22 14:27:03.135504,42.79,219.7,478,62,Moderate,0,1
2026-02-22 15:27:03.135504,32.04,184.2,512,58,Moderate,0,1
2026-02-22 16:27:03.135504,41.03,222.6,474,41,Good,0,1
2026-02-22 17:27:03.135504,30.23,193.4,97,74,Moderate,0,1
2026-02-22 18:27:03.135504,28.88,123.9,106,72,Moderate,0,1
2026-02-22 19:27:03.135504,18.88,229.6,92,74,Moderate,0,1
2026-02-22 20:27:03.135504,15.0,189.9,108,44,Good,0,1
2026-02-22 21:27:03.135504,22.25,225.6,97,38,Good,0,1
2026-02-22 22:27:03.135504,21.5,250.0,117,35,Good,0,1
2026-02-22 23:27:03.135504,21.81,176.3,83,55,Moderate,0,1
2026-02-23 00:27:03.135504,27.27,162.1,191,33,Good,0,0
2026-02-23 01:27:03.135504,26.61,145.4,211,38,Good,0,0
2026-02-23 02:27:03.135504,26.34,201.8,180,20,Good,0,0
2026-02-23 03:27:03.135504,26.97,156.1,233,42,Good,0,0
2026-02-23 04:27:03.135504,22.74,153.5,168,29,Good,0,0
2026-02-23 05:27:03.135504,22.31,166.6,225,33,Good,0,0
2026-02-23 06:27:03.135504,22.6,141.8,228,54,Moderate,0,0
2026-02-23 07:27:03.135504,31.6,120.4,191,33,Good,0,0
2026-02-23 08:27:03.135504,73.04,133.6,3029,68,Moderate,0,0
2026-02-23 09:27:03.135504,75.54,803.2,3041,67,Moderate,0,0
2026-02-23 10:27:03.135504,79.9,890.0,4109,87,Moderate,0,0
2026-02-23 11:27:03.135504,89.14,903.4,3742,61,Moderate,0,0
2026-02-23 12:27:03.135504,84.58,900.9,4006,32,Good,0,0
2026-02-23 13:27:03.135504,89.2,907.0,3269,54,Moderate,0,0
2026-02-23 14:27:03.135504,87.47,1018.1,3996,52,Moderate,0,0
2026-02-23 15:27:03.135504,83.29,988.5,3376,37,Good,0,0
2026-02-23 16:27:03.135504,81.31,888.3,3216,56,Moderate,0,0
2026-02-23 17:27:03.135504,74.1,811.7,3005,66,Moderate,0,0
2026-02-23 18:27:03.135504,69.41,514.3,2840,73,Moderate,0,0
2026-02-23 19:27:03.135504,29.21,617.7,1626,79,Moderate,0,0
2026-02-23 20:27:03.135504,28.84,609.5,1439,44,Good,0,0
2026-02-23 21:27:03.135504,29.61,592.7,1617,29,Good,0,0
2026-02-23 22:27:03.135504,26.57,678.1,1437,45,Good,0,0
2026-02-23 23:27:03.135504,20.15,585.3,184,46,Good,0,0
2026-02-24 00:27:03.135504,25.14,159.0,205,38,Good,0,0
2026-02-24 01:27:03.135504,25.68,170.0,196,34,Good,0,0
2026-02-24 02:27:03.135504,28.55,168.9,229,24,Good,0,0
2026-02-24 03:27:03.135504,25.14,138.7,168,36,Good,0,0
2026-02-24 04:27:03.135504,21.68,135.7,190,24,Good,0,0
2026-02-24 05:27:03.135504,23.03,148.5,185,46,Good,0,0
2026-02-24 06:27:03.135504,29.89,164.4,211,30,Good,0,0
2026-02-24 07:27:03.135504,22.62,149.6,222,41,Good,0,0
2026-02-24 08:27:03.135504,67.5,150.6,3121,82,Moderate,0,0
2026-02-24 09:27:03.135504,77.18,782.3,3301,74,Moderate,0,0
2026-02-24 10:27:03.135504,81.36,880.8,3030,83,Moderate,0,0
2026-02-24 11:27:03.135504,84.54,870.7,3635,55,Moderate,0,0
2026-02-24 12:27:03.135504,90.23,1019.3,3878,73,Moderate,0,0
2026-02-24 13:27:03.135504,87.16,971.6,3730,63,Moderate,0,0
2026-02-24 14:27:03.135504,81.45,877.5,3548,73,Moderate,0,0
2026-02-24 15:27:03.135504,91.04,846.6,3829,68,Moderate,0,0
2026-02-24 16:27:03.135504,83.06,906.2,3558,63,Moderate,0,0
2026-02-24 17:27:03.135504,80.51,758.5,3550,84,Moderate,0,0
2026-02-24 18:27:03.135504,70.86,599.5,3466,87,Moderate,0,0
2026-02-24 19:27:03.135504,22.73,632.2,1670,71,Moderate,0,0
2026-02-24 20:27:03.135504,23.59,614.9,1598,39,Good,0,0
2026-02-24 21:27:03.135504,24.93,499.7,1499,33,Good,0,0
2026-02-24 22:27:03.135504,21.36,595.9,1274,40,Good,0,0
2026-02-24 23:27:03.135504,29.43,569.2,206,22,Good,0,0
2026-02-25 00:27:03.135504,26.7,202.1,174,24,Good,0,0
2026-02-25 01:27:03.135504,24.58,147.0,210,30,Good,0,0
2026-02-25 02:27:03.135504,26.15,185.0,178,20,Good,0,0
2026-02-25 03:27:03.135504,24.47,179.6,188,35,Good,0,0
2026-02-25 04:27:03.135504,25.04,161.1,194,27,Good,0,0
2026-02-25 05:27:03.135504,23.55,152.1,229,41,Good,0,0
2026-02-25 06:27:03.135504,22.19,127.8,205,33,Good,0,0
2026-02-25 07:27:03.135504,23.63,158.6,198,45,Good,0,0
2026-02-25 08:27:03.135504,67.49,183.0,2871,72,Moderate,0,0
2026-02-25 09:27:03.135504,75.62,818.0,3102,75,Moderate,0,0
2026-02-25 10:27:03.135504,79.75,912.2,3276,86,Moderate,0,0
2026-02-25 11:27:03.135504,84.89,998.7,4158,40,Good,0,0
2026-02-25 12:27:03.135504,86.13,978.1,4301,68,Moderate,0,0
2026-02-25 13:27:03.135504,85.84,1015.2,3525,66,Moderate,0,0
2026-02-25 14:27:03.135504,90.82,888.8,3572,65,Moderate,0,0
2026-02-25 15:27:03.135504,90.98,958.2,4037,62,Moderate,0,0
2026-02-25 16:27:03.135504,87.75,939.6,3953,67,Moderate,209,0
2026-02-25 17:27:03.135504,79.8,785.1,3358,82,Moderate,125,0
2026-02-25 18:27:03.135504,68.27,598.9,2750,83,Moderate,108,0
2026-02-25 19:27:03.135504,28.93,657.1,1508,76,Moderate,214,0
2026-02-25 20:27:03.135504,24.89,545.6,1493,42,Good,0,0
2026-02-25 21:27:03.135504,23.08,563.2,1368,48,Good,0,0
2026-02-25 22:27:03.135504,21.58,627.2,1444,55,Moderate,0,0
2026-02-25 23:27:03.135504,27.4,570.2,188,46,Good,0,0
2026-02-26 00:27:03.135504,24.96,146.1,198,28,Good,0,0
2026-02-26 01:27:03.135504,28.57,178.3,215,35,Good,0,0
2026-02-26 02:27:03.135504,28.07,111.6,197,27,Good,0,0
2026-02-26 03:27:03.135504,26.6,123.5,232,32,Good,0,0
2026-02-26 04:27:03.135504,27.66,177.8,186,32,Good,0,0
2026-02-26 05:27:03.135504,29.18,159.7,211,47,Good,0,0
2026-02-26 06:27:03.135504,25.41,134.6,222,48,Good,0,0
2026-02-26 07:27:03.135504,21.04,178.0,174,45,Good,0,0
2026-02-26 08:27:03.135504,75.17,158.0,3000,80,Moderate,0,0
2026-02-26 09:27:03.135504,77.43,705.1,3483,72,Moderate,0,0
2026-02-26 10:27:03.135504,82.93,844.5,3742,85,Moderate,0,0
2026-02-26 11:27:03.135504,87.26,929.9,4009,58,Moderate,0,0
2026-02-26 12:27:03.135504,86.25,903.7,3763,77,Moderate,0,0
2026-02-26 13:27:03.135504,88.57,986.1,3466,69,Moderate,0,0
2026-02-26 14:27:03.135504,83.98,1046.3,3929,57,Moderate,0,0
2026-02-26 15:27:03.135504,87.3,911.6,3808,75,Moderate,0,0
2026-02-26 16:27:03.135504,75.17,842.9,3493,66,Moderate,0,0
2026-02-26 17:27:03.135504,78.37,857.1,2996,86,Moderate,0,0
2026-02-26 18:27:03.135504,66.69,553.9,2874,99,Moderate,0,0
2026-02-26 19:27:03.135504,22.97,661.7,1570,79,Moderate,0,0
2026-02-26 20:27:03.135504,21.38,586.2,1443,64,Moderate,0,0
2026-02-26 21:27:03.135504,26.2,627.3,1356,47,Good,0,0
2026-02-26 22:27:03.135504,27.68,661.9,1560,39,Good,0,0
2026-02-26 23:27:03.135504,24.7,623.7,195,35,Good,0,0
2026-02-27 00:27:03.135504,23.83,181.8,201,50,Good,0,0
2026-02-27 01:27:03.135504,27.9,116.0,190,37,Good,0,0
2026-02-27 02:27:03.135504,24.91,160.9,223,40,Good,0,0
2026-02-27 03:27:03.135504,23.73,143.9,205,39,Good,0,0
2026-02-27 04:27:03.135504,26.25,137.2,208,20,Good,0,0
2026-02-27 05:27:03.135504,18.99,127.3,169,54,Moderate,0,0
2026-02-27 06:27:03.135504,24.89,137.2,162,39,Good,0,0
2026-02-27 07:27:03.135504,22.21,170.7,196,43,Good,0,0
2026-02-27 08:27:03.135504,69.42,158.8,2743,80,Moderate,0,0
2026-02-27 09:27:03.135504,73.95,818.3,3283,76,Moderate,0,0
2026-02-27 10:27:03.135504,82.31,936.3,4030,85,Moderate,0,0
2026-02-27 11:27:03.135504,85.64,983.4,3944,57,Moderate,0,0
2026-02-27 12:27:03.135504,92.73,1010.4,3721,75,Moderate,0,0
2026-02-27 13:27:03.135504,91.38,986.6,4155,68,Moderate,0,0
2026-02-27 14:27:03.135504,87.09,1020.5,3771,75,Moderate,0,0
2026-02-27 15:27:03.135504,84.91,1037.0,3388,74,Moderate,0,0
2026-02-27 16:27:03.135504,78.69,849.8,3202,64,Moderate,126,0
2026-02-27 17:27:03.135504,79.71,815.3,3300,95,Moderate,219,0
2026-02-27 18:27:03.135504,74.71,580.1,3277,77,Moderate,224,0
2026-02-27 19:27:03.135504,24.72,584.4,1753,81,Moderate,131,0
2026-02-27 20:27:03.135504,21.88,557.9,1677,47,Good,0,0
2026-02-27 21:27:03.135504,27.18,613.2,1526,65,Moderate,0,0
2026-02-27 22:27:03.135504,24.14,594.6,1304,44,Good,0,0
2026-02-27 23:27:03.135504,23.02,623.5,189,39,Good,0,0
2026-02-28 00:27:03.135504,21.45,199.6,114,47,Good,0,1
2026-02-28 01:27:03.135504,19.41,213.2,112,45,Good,0,1
2026-02-28 02:27:03.135504,19.14,195.5,101,23,Good,0,1
2026-02-28 03:27:03.135504,23.5,188.8,104,38,Good,0,1
2026-02-28 04:27:03.135504,19.31,208.2,96,33,Good,0,1
2026-02-28 05:27:03.135504,20.69,225.6,100,52,Moderate,0,1
2026-02-28 06:27:03.135504,26.32,127.2,104,48,Good,0,1
2026-02-28 07:27:03.135504,33.72,208.0,93,68,Moderate,0,1
2026-02-28 08:27:03.135504,32.37,193.0,88,85,Moderate,0,1
2026-02-28 09:27:03.135504,38.14,157.3,96,87,Moderate,0,1
2026-02-28 10:27:03.135504,37.88,201.9,411,91,Moderate,0,1
2026-02-28 11:27:03.135504,43.46,213.3,476,50,Good,0,1
2026-02-28 12:27:03.135504,39.51,197.3,483,69,Moderate,0,1
2026-02-28 13:27:03.135504,45.45,133.0,479,61,Moderate,0,1
2026-02-28 14:27:03.135504,34.11,264.2,471,59,Moderate,0,1
2026-02-28 15:27:03.135504,40.99,250.0,458,73,Moderate,0,1
2026-02-28 16:27:03.135504,35.08,214.2,524,56,Moderate,0,1
2026-02-28 17:27:03.135504,31.72,238.3,99,92,Moderate,0,1
2026-02-28 18:27:03.135504,30.17,164.4,89,84,Moderate,185,1
2026-02-28 19:27:03.135504,27.96,175.5,83,85,Moderate,299,1
2026-02-28 20:27:03.135504,19.63,272.3,99,49,Good,189,1
2026-02-28 21:27:03.135504,23.58,163.4,98,42,Good,243,1
2026-02-28 22:27:03.135504,17.32,225.9,105,35,Good,0,1
2026-02-28 23:27:03.135504,20.12,224.2,102,46,Good,0,1
2026-03-01 00:27:03.135504,18.04,258.8,101,54,Moderate,0,1
2026-03-01 01:27:03.135504,18.44,242.5,94,27,Good,0,1
2026-03-01 02:27:03.135504,20.65,156.6,102,40,Good,0,1
2026-03-01 03:27:03.135504,22.58,191.6,99,41,Good,0,1
2026-03-01 04:27:03.135504,17.77,213.8,99,43,Good,0,1
2026-03-01 05:27:03.135504,19.18,193.4,86,59,Moderate,0,1
2026-03-01 06:27:03.135504,22.12,248.7,104,50,Good,0,1
2026-03-01 07:27:03.135504,32.44,234.9,99,46,Good,0,1
2026-03-01 08:27:03.135504,34.46,170.2,86,81,Moderate,0,1
2026-03-01 09:27:03.135504,34.44,217.2,108,87,Moderate,0,1
2026-03-01 10:27:03.135504,39.35,208.8,482,78,Moderate,0,1
2026-03-01 11:27:03.135504,40.34,172.2,523,52,Moderate,0,1
2026-03-01 12:27:03.135504,42.62,214.5,494,63,Moderate,0,1
2026-03-01 13:27:03.135504,43.12,179.6,462,70,Moderate,0,1
2026-03-01 14:27:03.135504,42.16,257.4,486,71,Moderate,0,1
2026-03-01 15:27:03.135504,40.65,223.0,527,87,Moderate,0,1
2026-03-01 16:27:03.135504,36.62,204.7,501,68,Moderate,0,1
2026-03-01 17:27:03.135504,38.23,237.0,104,96,Moderate,0,1
2026-03-01 18:27:03.135504,30.0,181.0,110,76,Moderate,0,1
2026-03-01 19:27:03.135504,15.18,217.5,109,80,Moderate,0,1
2026-03-01 20:27:03.135504,19.37,198.8,90,50,Good,0,1
2026-03-01 21:27:03.135504,24.12,209.8,100,60,Moderate,0,1
2026-03-01 22:27:03.135504,15.0,183.4,97,43,Good,0,1
2026-03-01 23:27:03.135504,18.8,171.7,100,20,Good,0,1
2026-03-02 00:27:03.135504,21.86,110.4,180,42,Good,0,0
2026-03-02 01:27:03.135504,22.52,158.7,246,52,Moderate,0,0
2026-03-02 02:27:03.135504,25.44,134.5,178,46,Good,0,0
2026-03-02 03:27:03.135504,22.88,145.1,210,37,Good,0,0
2026-03-02 04:27:03.135504,23.54,155.1,215,45,Good,0,0
2026-03-02 05:27:03.135504,24.21,162.0,174,31,Good,0,0
2026-03-02 06:27:03.135504,22.67,103.6,180,50,Good,0,0
2026-03-02 07:27:03.135504,25.5,153.9,189,58,Moderate,0,0
2026-03-02 08:27:03.135504,70.13,129.9,2979,91,Moderate,0,0
2026-03-02 09:27:03.135504,79.11,771.4,2967,95,Moderate,0,0
2026-03-02 10:27:03.135504,84.19,902.6,3824,91,Moderate,0,0
2026-03-02 11:27:03.135504,93.23,966.4,3823,69,Moderate,0,0
2026-03-02 12:27:03.135504,86.66,935.2,3771,71,Moderate,0,0
2026-03-02 13:27:03.135504,85.28,933.4,4343,83,Moderate,0,0
2026-03-02 14:27:03.135504,87.66,1041.5,4008,73,Moderate,0,0
2026-03-02 15:27:03.135504,85.28,972.4,3239,49,Good,0,0
2026-03-02 16:27:03.135504,70.55,931.8,4298,63,Moderate,0,0
2026-03-02 17:27:03.135504,79.76,829.4,3642,90,Moderate,0,0
2026-03-02 18:27:03.135504,74.42,595.4,2903,92,Moderate,0,0
2026-03-02 19:27:03.135504,21.29,592.9,1696,79,Moderate,0,0
2026-03-02 20:27:03.135504,21.32,568.6,1778,57,Moderate,0,0
2026-03-02 21:27:03.135504,22.09,583.9,1494,67,Moderate,0,0
2026-03-02 22:27:03.135504,23.9,628.7,1490,54,Moderate,0,0
2026-03-02 23:27:03.135504,29.34,538.6,186,40,Good,0,0
2026-03-03 00:27:03.135504,23.83,131.1,199,53,Moderate,0,0
2026-03-03 01:27:03.135504,23.42,147.2,195,48,Good,0,0
2026-03-03 02:27:03.135504,18.15,150.0,200,45,Good,0,0
2026-03-03 03:27:03.135504,27.05,163.6,209,38,Good,0,0
2026-03-03 04:27:03.135504,21.19,152.4,169,32,Good,0,0
2026-03-03 05:27:03.135504,26.34,167.7,202,46,Good,0,0
2026-03-03 06:27:03.135504,20.82,130.3,175,50,Good,0,0
2026-03-03 07:27:03.135504,27.03,169.9,177,53,Moderate,0,0
2026-03-03 08:27:03.135504,66.83,146.2,2905,93,Moderate,0,0
2026-03-03 09:27:03.135504,79.65,817.8,3619,93,Moderate,0,0
2026-03-03 10:27:03.135504,73.3,884.3,3601,102,Unhealthy-SG,0,0
2026-03-03 11:27:03.135504,87.62,955.7,3911,82,Moderate,0,0
2026-03-03 12:27:03.135504,90.71,945.0,3766,70,Moderate,0,0
2026-03-03 13:27:03.135504,86.0,982.3,4192,71,Moderate,0,0
2026-03-03 14:27:03.135504,91.57,969.9,3655,77,Moderate,0,0
2026-03-03 15:27:03.135504,85.9,924.9,4037,71,Moderate,0,0
2026-03-03 16:27:03.135504,80.3,907.5,3800,87,Moderate,0,0
2026-03-03 17:27:03.135504,74.57,813.1,3177,84,Moderate,0,0
2026-03-03 18:27:03.135504,67.93,531.7,2928,104,Unhealthy-SG,0,0
2026-03-03 19:27:03.135504,24.42,581.9,1558,77,Moderate,0,0
2026-03-03 20:27:03.135504,25.66,553.0,1494,40,Good,0,0
2026-03-03 21:27:03.135504,26.06,653.1,1410,64,Moderate,0,0
2026-03-03 22:27:03.135504,25.38,578.8,1533,49,Good,0,0
2026-03-03 23:27:03.135504,29.43,585.5,206,47,Good,0,0
2026-03-04 00:27:03.135504,19.88,141.1,205,43,Good,0,0
2026-03-04 01:27:03.135504,25.58,131.0,188,35,Good,0,0
2026-03-04 02:27:03.135504,23.44,125.0,212,32,Good,0,0
2026-03-04 03:27:03.135504,22.55,155.8,203,34,Good,0,0
2026-03-04 04:27:03.135504,20.37,209.0,184,53,Moderate,0,0
2026-03-04 05:27:03.135504,27.39,123.0,194,41,Good,0,0
2026-03-04 06:27:03.135504,25.2,142.4,196,70,Moderate,0,0
2026-03-04 07:27:03.135504,24.35,160.7,229,61,Moderate,0,0
2026-03-04 08:27:03.135504,68.5,117.9,2830,83,Moderate,0,0
2026-03-04 09:27:03.135504,78.48,821.7,3068,99,Moderate,0,0
2026-03-04 10:27:03.135504,73.96,892.6,3129,88,Moderate,0,0
2026-03-04 11:27:03.135504,88.23,854.3,3950,70,Moderate,0,0
2026-03-04 12:27:03.135504,89.89,933.9,4143,77,Moderate,0,0
2026-03-04 13:27:03.135504,85.52,1066.0,3934,65,Moderate,0,0
2026-03-04 14:27:03.135504,87.33,1040.9,3980,90,Moderate,0,0
2026-03-04 15:27:03.135504,88.38,953.3,3709,78,Moderate,0,0
2026-03-04 16:27:03.135504,77.99,880.1,3632,68,Moderate,249,0
2026-03-04 17:27:03.135504,75.36,753.9,2913,95,Moderate,147,0
2026-03-04 18:27:03.135504,70.78,681.8,2971,98,Moderate,274,0
2026-03-04 19:27:03.135504,22.66,579.4,1637,85,Moderate,144,0
2026-03-04 20:27:03.135504,23.47,631.0,1618,56,Moderate,0,0
2026-03-04 21:27:03.135504,19.95,596.2,1533,52,Moderate,0,0
2026-03-04 22:27:03.135504,26.12,601.5,1582,45,Good,0,0
2026-03-04 23:27:03.135504,20.22,578.3,183,43,Good,0,0
